character,round,image_number,frame_id,pose_index,action,output_file,source_sha256,crop_source,crop_x,crop_y,crop_w,crop_h,output_sha256,source_replaced,manual_applied
沙拉貓貓,ROUND_2,2,22,2,投技「你吃掉！」,沙拉貓貓/ROUND_2/03_投技「你吃掉！」/22.webp,d13f374ce68bdbdd664dbaeab7899a66dcb98c79ce0757677c48881be77ebd0e,detected_or_manifest,273,0,219,252,3fc7f22e3440c0a317d0220b4beddf1285680f83fd849706c578dbb3e40e57c8,False,False
沙拉貓貓,ROUND_2,2,23,3,投技「你吃掉！」,沙拉貓貓/ROUND_2/03_投技「你吃掉！」/23.webp,d13f374ce68bdbdd664dbaeab7899a66dcb98c79ce0757677c48881be77ebd0e,detected_or_manifest,505,0,263,250,ff3fffa4d406204291611802ff26419e058f6f08abc345d2201be9442dfac08f,False,False
沙拉貓貓,ROUND_2,2,24,4,投技「你吃掉！」,沙拉貓貓/ROUND_2/03_投技「你吃掉！」/24.webp,d13f374ce68bdbdd664dbaeab7899a66dcb98c79ce0757677c48881be77ebd0e,detected_or_manifest,0,260,237,252,6c1c896c21313aab4c8ea34a09bab340b972adf6f2b62b01903c1efb6484126d,False,False
沙拉貓貓,ROUND_2,2,25,5,投技「你吃掉！」,沙拉貓貓/ROUND_2/03_投技「你吃掉！」/25.webp,d13f374ce68bdbdd664dbaeab7899a66dcb98c79ce0757677c48881be77ebd0e,detected_or_manifest,253,263,308,237,eb4daffca807de025292516fb7490b833e9c223767d586d486e66ab3800c0fb5,False,False
沙拉貓貓,ROUND_2,2,26,6,投技「你吃掉！」,沙拉貓貓/ROUND_2/03_投技「你吃掉！」/26.webp,d13f374ce68bdbdd664dbaeab7899a66dcb98c79ce0757677c48881be77ebd0e,detected_or_manifest,562,260,206,252,65f1c68ee9c4e735cace0ee568f6a7e065f0f800b2d9638f4c620d7b39c8f98c,False,False
沙拉貓貓,ROUND_2,3,31,1,重擊起飛,沙拉貓貓/ROUND_2/04_重擊起飛/31.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,0,12,271,300,eb2b7561efa448f4ca7b3698a45e9511329e28c0240f2181ec4e4475f2da2679,False,True
沙拉貓貓,ROUND_2,3,32,2,空中被摔,沙拉貓貓/ROUND_2/05_空中被摔/32.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,284,12,241,270,76556710bc09c94a62c6f13bb10e28ad003f86c984a9e16f28ba7adda2890e2a,False,True
沙拉貓貓,ROUND_2,3,33,3,落地前,沙拉貓貓/ROUND_2/06_落地前/33.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,530,12,229,277,520e999079e2389cdda08b8e3988cd7e0153f9dd86184caa07e5ea3a2acdc79a,False,True
沙拉貓貓,ROUND_2,3,34,4,倒地撞擊,沙拉貓貓/ROUND_2/07_倒地撞擊/34.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,0,313,270,175,0259470ec74316e5919a34d159f72b8b24af7c04c99f449450c5cf48e2d1f273,False,True
沙拉貓貓,ROUND_2,3,35,5,倒地,沙拉貓貓/ROUND_2/08_倒地/35.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,258,311,248,196,7481bd857d4b61d61fb67a41517d023e8e6909cdf495020f879bc8af429ca91f,False,True
沙拉貓貓,ROUND_2,3,36,6,Soft Knockdown 恢復,沙拉貓貓/ROUND_2/09_Soft_Knockdown_恢復/36.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,507,292,251,284,b000989236acbdab697440e83334d638820d51c1ca3b43046916d879b6d77a06,False,True
沙拉貓貓,ROUND_2,3,37,7,起身前段,沙拉貓貓/ROUND_2/10_起身前段/37.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,0,510,276,215,0b8172be212ec67e138d6a803ce47766ae1dbb385b84767cd176dce4ae8901d0,False,True
沙拉貓貓,ROUND_2,3,38,8,起身後段,沙拉貓貓/ROUND_2/11_起身後段/38.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,262,508,244,218,7c4556944bee6a4581931df9c4bc405847e137f9d4e265068ddabecb87d17fa6,False,True
沙拉貓貓,ROUND_2,3,39,9,KO,沙拉貓貓/ROUND_2/12_KO/39.webp,6523d8ea96648a5c5a356e6a49388e3689ad26e890700c8c08fbe3fe18b6f361,manual,505,520,263,246,39125e58a877e5c822cddcd8ddf7ec1257c574f823ea82738ca0915478821c53,False,True
沙拉貓貓,ROUND_2,4,41,1,開始蓄力,沙拉貓貓/ROUND_2/13_開始蓄力/41.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,detected_or_manifest,0,0,275,275,aebc1dbccf31b3b7827b7763a0d856db8e9d511baa23019715c96b1db2fe48b0,False,False
沙拉貓貓,ROUND_2,4,42,2,蓄力維持,沙拉貓貓/ROUND_2/14_蓄力維持/42.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,detected_or_manifest,264,0,249,252,af4dd96ba35ca15c70bfdaa90deddda147ce32c51f77dc32f1ee8f925feae3b2,False,False
沙拉貓貓,ROUND_2,4,43,3,最大蓄力,沙拉貓貓/ROUND_2/15_最大蓄力/43.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,manual,522,0,246,257,212e80f46e0f8afe4cc1f4e29465964788e398ea936b2bd489690950c0f4b232,False,True
沙拉貓貓,ROUND_2,4,44,4,放招準備,沙拉貓貓/ROUND_2/16_放招準備/44.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,detected_or_manifest,0,256,256,256,f8340fdbc5ce0e8f336e6c0e41d9e90282247c436d3f6c9e4dd4a59947dcefab,False,False
沙拉貓貓,ROUND_2,4,45,5,「拒吃震波」釋放,沙拉貓貓/ROUND_2/17_「拒吃震波」釋放/45.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,detected_or_manifest,260,268,281,244,ec8959d23f1bded7c2c9005de27f580e574d153b97ad6f4c51d4703b1ee2cd50,False,False
沙拉貓貓,ROUND_2,4,46,6,後座／恢復,沙拉貓貓/ROUND_2/18_後座_恢復/46.webp,ba1a91fabf133be53fb38946c816a65b91a8fdd677e467cee0c7240293e937f7,detected_or_manifest,544,264,224,239,8c185b0a65e3b5539b19897c4b2be5895d8720a86abb667ca50d50072b36e57f,False,False
沙拉貓貓,ROUND_2,5,51,1,蓄力壓力核心,沙拉貓貓/ROUND_2/19_蓄力壓力核心/51.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,12,9,266,237,03ad0648492d4a76693ecffd4bf86fc7da9a50a2c6e52152c5520bd7aa3f55de,False,True
沙拉貓貓,ROUND_2,5,52,2,Lv1「不要」短震波,沙拉貓貓/ROUND_2/20_Lv1「不要」短震波/52.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,226,0,265,234,6b19442d4c4ee540a644321bb6838a7edd2a6f98ace6aec9795d78e6fb9b7e78,False,True
沙拉貓貓,ROUND_2,5,53,3,Lv1 Pushback 命中特效,沙拉貓貓/ROUND_2/21_Lv1_Pushback_命中特效/53.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,521,10,238,257,6baf243154267dde5e2382295c538a8ddcbd7017f788a33f6e460fed74076d5a,False,True
沙拉貓貓,ROUND_2,5,54,4,Lv2「我說不要」大型震波,沙拉貓貓/ROUND_2/22_Lv2「我說不要」大型震波/54.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,0,247,239,241,eb61525a08e6afb53c161a01e1a1a593980070ec1a704b313fe1fd31e37c31b9,False,True
沙拉貓貓,ROUND_2,5,55,5,Lv2「我說不要」大型震波,沙拉貓貓/ROUND_2/22_Lv2「我說不要」大型震波/55.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,285,232,209,264,3f1df9ac8a82c81577f85c384d6466bfb4c04ae737a47f4cdc9604d61bff48a8,False,True
沙拉貓貓,ROUND_2,5,56,6,Lv2 Soft Knockdown 命中特效,沙拉貓貓/ROUND_2/23_Lv2_Soft_Knockdown_命中特效/56.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,508,256,257,227,9902d09da15932d15983d276ff992a0822044dc9bbc5f5c17b9d3bfd5b36d567,False,True
沙拉貓貓,ROUND_2,5,57,7,Lv3「我真的不吃！」巨大拒絕震波,沙拉貓貓/ROUND_2/24_Lv3「我真的不吃！」巨大拒絕震波/57.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,1,482,266,286,da339c05816e87a7e2f322704c978341d3b555528c913800fa324ab34ba2e8ef,False,True
沙拉貓貓,ROUND_2,5,58,8,Lv3「我真的不吃！」巨大拒絕震波,沙拉貓貓/ROUND_2/24_Lv3「我真的不吃！」巨大拒絕震波/58.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,258,494,250,257,c5f3042405e001646231fa80c3aab611398aec6006841c5228a8180ca0fdb3f8,False,True
沙拉貓貓,ROUND_2,5,59,9,Lv3 Neutral Reset／Corner Escape 爆發,沙拉貓貓/ROUND_2/25_Lv3_Neutral_Reset_Corner_Escape_爆發/59.webp,4fbd847bfe1bbe0f4a4d29b9c68cbb05cb6e0639b1a2b97ce1465056ddee8c36,manual,511,505,255,263,28f565b8ca3dce614187de4a31fc2fc7f6ec0b048d699bd5fc2bc909fc0c5556,False,True
沙拉貓貓,ROUND_2,6,61,1,Ultimate 發動,沙拉貓貓/ROUND_2/26_Ultimate_發動/61.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,manual,0,0,252,273,47d13eb9b342fb78357be3de877081ab1c22badc36566bb9b20fe16cf573df08,False,True
沙拉貓貓,ROUND_2,6,62,2,確認對手位置,沙拉貓貓/ROUND_2/27_確認對手位置/62.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,detected_or_manifest,254,0,258,263,3ebe16c9e4bf8d53566b920214c95cec7bbf4a3fac964f5f291b4387db13ef71,False,False
沙拉貓貓,ROUND_2,6,63,3,呼叫巨大沙拉盆,沙拉貓貓/ROUND_2/28_呼叫巨大沙拉盆/63.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,detected_or_manifest,512,0,256,256,f042360e4434d2c7e96837d3adacbffc23afb5e8d063529ae5424e580fc80b9e,False,False
沙拉貓貓,ROUND_2,6,64,4,Overhead 階段準備,沙拉貓貓/ROUND_2/29_Overhead_階段準備/64.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,manual,0,275,250,237,0d25c2aecd4587f153f685811c324406f371993f89a4c549e52c79f0a33033c5,False,True
沙拉貓貓,ROUND_2,6,65,5,Low Shockwave 階段後座,沙拉貓貓/ROUND_2/30_Low_Shockwave_階段後座/65.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,detected_or_manifest,256,256,256,256,be46bc055661567268c1807002ba7d49696b8ab36dd51aa6238d1ae64c8b1f8d,False,False
沙拉貓貓,ROUND_2,6,66,6,Ultimate 收招／退回中距離,沙拉貓貓/ROUND_2/31_Ultimate_收招_退回中距離/66.webp,70e06628f1cceebee557bc1cbc99f69ed4a16ddc760a27269d9738453e33e257,detected_or_manifest,512,256,256,256,e15d098cb942c02987998221c513ed873ab5d7484e302a05e966662f65021c34,False,False
沙拉貓貓,ROUND_2,7,71,1,巨大沙拉盆本體,沙拉貓貓/ROUND_2/32_巨大沙拉盆本體/71.webp,f2a656a1384db02913137f5a60875cd04f3bd5475060cb7249fc8202a0d4ba99,detected_or_manifest,1,0,258,235,93c69cf772104bab36320a3fc9fd3231ce438128ba107c2a708560b51ffd5943,False,False
沙拉貓貓,ROUND_2,7,72,2,高空落下,沙拉貓貓/ROUND_2/33_高空落下/72.webp,f2a656a1384db02913137f5a60875cd04f3bd5475060cb7249fc8202a0d4ba99,detected_or_manifest,264,0,263,226,5d58362aacb9e275e8bb177bf85a0b5b370b3b80d32cce2578e88b93579107ed,False,False
沙拉貓貓,ROUND_2,7,74,4,Overhead Active,沙拉貓貓/ROUND_2/35_Overhead_Active/74.webp,f2a656a1384db02913137f5a60875cd04f3bd5475060cb7249fc8202a0d4ba99,detected_or_manifest,0,225,248,287,317ff19ffcbd67887cd8b07dff54b3623a5330e15d0730f2a5dd44a61b546f93,False,False
沙拉貓貓,ROUND_2,7,75,5,撞擊地面,沙拉貓貓/ROUND_2/36_撞擊地面/75.webp,f2a656a1384db02913137f5a60875cd04f3bd5475060cb7249fc8202a0d4ba99,detected_or_manifest,253,220,263,292,0da39c2e45e51095ca42530014cc86e3eb30a5fbc824686238ad66428596c11a,False,False
沙拉貓貓,ROUND_2,8,81,1,沙拉盆下降風壓,沙拉貓貓/ROUND_2/38_沙拉盆下降風壓/81.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,detected_or_manifest,0,0,256,256,b9189c68ed719bb18effdf186b68efc63ca203da0b0132db8e7e9623f8601845,False,False
沙拉貓貓,ROUND_2,8,82,2,Overhead 命中特效,沙拉貓貓/ROUND_2/39_Overhead_命中特效/82.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,285,0,227,365,0f66087c6e45cd5c2552691f98ceb329dd811dd44abfcc79567c343b8f10c97d,False,True
沙拉貓貓,ROUND_2,8,83,3,Overhead 沙拉飛散,沙拉貓貓/ROUND_2/40_Overhead_沙拉飛散/83.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,510,0,249,305,b6efe6ad70aa1676cb1901eba447bfa95b87d6e4cdda636b14087f84e8f05878,False,True
沙拉貓貓,ROUND_2,8,84,4,地面撞擊核心,沙拉貓貓/ROUND_2/41_地面撞擊核心/84.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,0,321,259,182,5e055e805637bb19ff8f69d21c8f1161d542c823d54bff96fc2432d290255ff4,False,True
沙拉貓貓,ROUND_2,8,85,5,第二段 LOW Shockwave 起始,沙拉貓貓/ROUND_2/42_第二段_LOW_Shockwave_起始/85.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,255,336,241,169,349b585dd69f388b534cdf2b6360699ee9ae8c202a643a98088dc0c58360dfe0,False,True
沙拉貓貓,ROUND_2,8,86,6,LOW 大範圍震波,沙拉貓貓/ROUND_2/43_LOW_大範圍震波/86.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,495,335,273,164,ff7d0eee6da4bd572c0d53db167ea39ce70fe9b0792c51399205b15c6f1d0556,False,True
沙拉貓貓,ROUND_2,8,87,7,Low 左側震波,沙拉貓貓/ROUND_2/44_Low_左側震波/87.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,0,526,266,234,7220e80cb66e7ac1c30d81e969735674981df32d76892e2cf3e04effc1270e12,False,True
沙拉貓貓,ROUND_2,8,88,8,Low 右側震波,沙拉貓貓/ROUND_2/45_Low_右側震波/88.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,252,485,255,264,eb1d83bba557386eee08db430278bfab0b5534b4d8b76d39e36b3d972b268a46,False,True
沙拉貓貓,ROUND_2,8,89,9,Neutral Reset 最終爆發,沙拉貓貓/ROUND_2/46_Neutral_Reset_最終爆發/89.webp,e0aaff7cfd01e8cb46b708bdc30512ff1514b926cc1fd4ae5147012734b88e17,manual,499,528,269,240,c064054b3549347a67451899382d4af0a265eb4489008b85c1fd056841778cbc,False,True
魔法胖橘貓,ROUND_1,1,11,1,待機,魔法胖橘貓/ROUND_1/01_待機/11.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,detected_or_manifest,0,0,256,256,95ea4f9bd84711da45c96101d6abe532fc2f49bde09ff163bc16ee29e29adca7,False,False
魔法胖橘貓,ROUND_1,1,13,3,待機,魔法胖橘貓/ROUND_1/01_待機/13.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,487,10,281,248,98ae176e4fc4a7d790a3cc0a92efba64149c9bce5eda5de552eae34a21f5d57a,False,True
魔法胖橘貓,ROUND_1,1,14,4,前走,魔法胖橘貓/ROUND_1/02_前走/14.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,0,264,256,250,cfa7de6d47cc18ca1ab5695b4df0e2fd46bd892ba3f93fb1e4a21e0579da50fa,False,True
魔法胖橘貓,ROUND_1,1,15,5,前走,魔法胖橘貓/ROUND_1/02_前走/15.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,263,254,249,237,8467e82119fb1670cc394c5cb51bf563448c14484d31bf44b7851081a1536494,False,True
魔法胖橘貓,ROUND_1,1,16,6,前走,魔法胖橘貓/ROUND_1/02_前走/16.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,515,267,253,245,4f24b33d18f655065f61e402d1b7843d9a7da9f0ae5a8676fd02e74c0478be84,False,True
魔法胖橘貓,ROUND_1,1,17,7,後走,魔法胖橘貓/ROUND_1/03_後走/17.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,0,533,273,235,8555983c899c25a2e40981468e2cfaa14ac1a6927e8896765a010aadd10d4a6b,False,True
魔法胖橘貓,ROUND_1,1,18,8,後走,魔法胖橘貓/ROUND_1/03_後走/18.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,276,485,225,283,09ea4cdda88d18167b8259a0e573b8e43596014555208fd3114dcfa9524bd4b8,False,True
魔法胖橘貓,ROUND_1,1,19,9,後走,魔法胖橘貓/ROUND_1/03_後走/19.webp,ce916d5bbdc659449dacbe5dd4e379c66c1e70587555c583c71f8f8fe825c5fc,manual,514,527,254,241,b2eabb78af9fc2edfb10d9960a73131957a09566ae81e911c53de6775266a472,False,True
魔法胖橘貓,ROUND_1,2,21,1,蹲下,魔法胖橘貓/ROUND_1/04_蹲下/21.webp,737640fe796232f3795e4840a11598cbd31630f6371d1da72bcc2ef2bcca9fbd,detected_or_manifest,0,1,245,255,41b3754d1a0915661a05d84c7607baa265074314baa9bffaa036ed287f1c07a3,False,False
魔法胖橘貓,ROUND_1,2,22,2,跳躍,魔法胖橘貓/ROUND_1/05_跳躍/22.webp,737640fe796232f3795e4840a11598cbd31630f6371d1da72bcc2ef2bcca9fbd,detected_or_manifest,246,0,279,242,b96d1093d7e6dda54c602f503bdf4264a6c1bb9c46d67adbb2be03cb04f4759e,False,False
魔法胖橘貓,ROUND_1,2,25,5,跳躍,魔法胖橘貓/ROUND_1/05_跳躍/25.webp,737640fe796232f3795e4840a11598cbd31630f6371d1da72bcc2ef2bcca9fbd,detected_or_manifest,256,256,256,256,7d881e2cd72d077e11d30aea3b32fb216af855a816e21002efdb63ae53a4c525,False,False
魔法胖橘貓,ROUND_1,2,26,6,落地,魔法胖橘貓/ROUND_1/06_落地/26.webp,737640fe796232f3795e4840a11598cbd31630f6371d1da72bcc2ef2bcca9fbd,detected_or_manifest,520,271,248,241,cd02cc179c705260051bd3aa3724771e3cee52fa6731c55cfcae53c5485c683f,False,False
魔法胖橘貓,ROUND_1,3,32,2,前衝,魔法胖橘貓/ROUND_1/07_前衝/32.webp,ae75d7752ac9f52fc67377d32c6af918e5d949c207e45ad146ad1d103d1a3cfd,manual,261,8,238,237,c07516de240f54cd8c82414dacd990b8f028d56e0f7bd659bae394010b64d596,False,True
魔法胖橘貓,ROUND_1,3,33,3,前衝,魔法胖橘貓/ROUND_1/07_前衝/33.webp,ae75d7752ac9f52fc67377d32c6af918e5d949c207e45ad146ad1d103d1a3cfd,detected_or_manifest,508,0,260,249,2b4d65e0ad713a94092758ac39073f1a6038614d0b50be0ce72c633c3a72525d,False,False
魔法胖橘貓,ROUND_1,3,34,4,後撤,魔法胖橘貓/ROUND_1/08_後撤/34.webp,ae75d7752ac9f52fc67377d32c6af918e5d949c207e45ad146ad1d103d1a3cfd,manual,0,260,277,235,339bfc371869a5e05b49d3e8163dfc62c3639d48683ac66aabf893df0d0e4f99,False,True
魔法胖橘貓,ROUND_1,3,35,5,後撤,魔法胖橘貓/ROUND_1/08_後撤/35.webp,ae75d7752ac9f52fc67377d32c6af918e5d949c207e45ad146ad1d103d1a3cfd,manual,276,252,248,242,c96e08cc739004654311572c07b22b98a0cce6a349d63c15c418ad7c2eed3466,False,True
魔法胖橘貓,ROUND_1,3,36,6,後撤,魔法胖橘貓/ROUND_1/08_後撤/36.webp,ae75d7752ac9f52fc67377d32c6af918e5d949c207e45ad146ad1d103d1a3cfd,manual,517,252,244,234,d4d489460b40e1f916967b28dc085d2aaceca96b9b8a9c0581a16a4143204efa,False,True
魔法胖橘貓,ROUND_1,4,42,2,輕攻「見習杖戳」,魔法胖橘貓/ROUND_1/09_輕攻「見習杖戳」/42.webp,51ec6301b415dfac499cd335176f0a45c4dd44ed37e43e8ffa4c806a028f57b2,manual,261,7,219,257,76901dc32e1c0c4c8c6e52ac15ab66112cd4066fd291955795d4f5d0c0323076,False,True
魔法胖橘貓,ROUND_1,4,43,3,輕攻「見習杖戳」,魔法胖橘貓/ROUND_1/09_輕攻「見習杖戳」/43.webp,51ec6301b415dfac499cd335176f0a45c4dd44ed37e43e8ffa4c806a028f57b2,manual,494,15,274,238,30a577ee1abbe75b17bdd086fc9ad5c74bf7d1123f98fde72c3e6bd4dbfdc4c3,False,True
魔法胖橘貓,ROUND_1,4,44,4,輕攻「見習杖戳」,魔法胖橘貓/ROUND_1/09_輕攻「見習杖戳」/44.webp,51ec6301b415dfac499cd335176f0a45c4dd44ed37e43e8ffa4c806a028f57b2,manual,0,261,288,215,039136c1e610b19390530f4316178ba35a43b5c76aa8c539eb7c68d3b7eca8e5,False,True
魔法胖橘貓,ROUND_1,4,45,5,輕攻「見習杖戳」,魔法胖橘貓/ROUND_1/09_輕攻「見習杖戳」/45.webp,51ec6301b415dfac499cd335176f0a45c4dd44ed37e43e8ffa4c806a028f57b2,manual,287,269,259,227,9d09c1efdefd36d3fe2153a43ef63dcbf55ef2b02ba0704ff61505d65729fc30,False,True
魔法胖橘貓,ROUND_1,4,46,6,輕攻「見習杖戳」,魔法胖橘貓/ROUND_1/09_輕攻「見習杖戳」/46.webp,51ec6301b415dfac499cd335176f0a45c4dd44ed37e43e8ffa4c806a028f57b2,manual,548,266,220,228,bb5598475ebf7b38cc3297b529fad4a0e9f1b8e3cc8bbe53e1982ffb11278ee0,False,True
魔法胖橘貓,ROUND_1,5,54,4,重攻「大法師橫掃」,魔法胖橘貓/ROUND_1/10_重攻「大法師橫掃」/54.webp,8e8644f10c222a44a5e35ea6c9b15831bf34358936fd211fe3e55449f41496e2,detected_or_manifest,0,256,256,256,25443e817986d2c0613f758c4ff853f976800e7ede6f631208424c7721bf518c,False,False
魔法胖橘貓,ROUND_1,5,55,5,重攻「大法師橫掃」,魔法胖橘貓/ROUND_1/10_重攻「大法師橫掃」/55.webp,8e8644f10c222a44a5e35ea6c9b15831bf34358936fd211fe3e55449f41496e2,detected_or_manifest,256,256,256,256,d7ad688b4f42801b7dfd5f6feb457f1bb3e55612e227b24e8a08de413e3ae9ca,False,False
魔法胖橘貓,ROUND_1,5,56,6,重攻「大法師橫掃」,魔法胖橘貓/ROUND_1/10_重攻「大法師橫掃」/56.webp,8e8644f10c222a44a5e35ea6c9b15831bf34358936fd211fe3e55449f41496e2,detected_or_manifest,535,256,233,229,9de7dbe9aff79dd71cdeb749857499faa7c626a1ef6035a5ca69300e9425e405,False,False
魔法胖橘貓,ROUND_1,6,61,1,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/61.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,detected_or_manifest,0,0,256,256,124b4d0e9b9d5f4376e45c81268d0439d40a2b6729ca09260ff06a719f9041c8,False,False
魔法胖橘貓,ROUND_1,6,62,2,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/62.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,detected_or_manifest,266,0,263,248,bcbfab1efd0c0bb694457f1b32ae82e8efbef3bbf51f2787544b26ebc520fa3e,False,False
魔法胖橘貓,ROUND_1,6,63,3,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/63.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,manual,532,7,211,261,4725e4254b76a61b3f255015163474348beaee800cee6996e2a4369998d7a24c,False,True
魔法胖橘貓,ROUND_1,6,64,4,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/64.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,manual,0,230,281,258,f6a4c53b58bb2710d8f6ee64537001d073bc4c04afb35264ed8a8edd3e034c57,False,True
魔法胖橘貓,ROUND_1,6,65,5,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/65.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,detected_or_manifest,256,256,256,256,8fb57c0eb8700179ceed2727b9a967b53e10c0fd8b34e56577c15e8f9e5c52c6,False,False
魔法胖橘貓,ROUND_1,6,66,6,下段「法杖畫圈」,魔法胖橘貓/ROUND_1/11_下段「法杖畫圈」/66.webp,f025a10e0edfa61c30f2641c5e07ca497f5d2667fec12f960b6a0477c6bdadda,detected_or_manifest,512,256,256,256,8d187254699bc1c3ecff862f5b3aa00825de201d0cf58a91e06588140b5debd6,False,False
魔法胖橘貓,ROUND_1,7,71,1,空中攻擊「帽子掉了！」,魔法胖橘貓/ROUND_1/12_空中攻擊「帽子掉了！」/71.webp,617ab674f93815a3719193dc88071489b4020ee8654c36e13e4732737ce9dc7f,detected_or_manifest,0,0,260,238,ad4e455cb8d6dbc71a2fb47d07630117ce58d705194539e33341dc67b139ad0e,False,False
魔法胖橘貓,ROUND_1,7,72,2,空中攻擊「帽子掉了！」,魔法胖橘貓/ROUND_1/12_空中攻擊「帽子掉了！」/72.webp,617ab674f93815a3719193dc88071489b4020ee8654c36e13e4732737ce9dc7f,detected_or_manifest,252,7,273,234,1dfe967391de8c4ae63c373ea909133d2c8d0bbdf403c4b9020195f84c9b51ca,False,False
魔法胖橘貓,ROUND_1,7,74,4,空中攻擊「帽子掉了！」,魔法胖橘貓/ROUND_1/12_空中攻擊「帽子掉了！」/74.webp,617ab674f93815a3719193dc88071489b4020ee8654c36e13e4732737ce9dc7f,detected_or_manifest,0,260,253,252,cfbb2db1c22e01df9a8ac99a1642c517873af421ed4d20e07e963cfeff612566,False,False
